DateTime,Length,ActivityType,Piece,PieceType,Level,PerformanceType,Notes
2020-03-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-03-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-03-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-03-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2020-03-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-03-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-03-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-03-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-03-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-03-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-03-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-03-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-03-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2020-03-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2020-03-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-03-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-03-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-03-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-03-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-03-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2020-03-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2020-03-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-03-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-03-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2020-03-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2020-03-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2020-03-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2020-03-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2020-03-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2020-03-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2020-03-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-03-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-03-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-03-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-03-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-03-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-03-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-03-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-03-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-03-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-03-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-03-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2020-03-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-03-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2020-03-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2020-03-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2020-03-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-04-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2020-04-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-04-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2020-04-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2020-04-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-04-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-04-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2020-04-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-04-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-04-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-04-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2020-04-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2020-04-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2020-04-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-04-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2020-04-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-04-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-04-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-04-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-04-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2020-04-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-04-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-04-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-04-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-04-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2020-04-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2020-04-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2020-04-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-04-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-04-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-04-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-04-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2020-04-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-04-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-04-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-04-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-04-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-04-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-04-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-04-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-04-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2020-04-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2020-04-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-04-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-04-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-04-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-04-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-04-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2020-04-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2020-04-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-04-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-04-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2020-04-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2020-04-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2020-04-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2020-04-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2020-04-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2020-04-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2020-04-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-04-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-04-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-04-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-04-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-04-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-04-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-04-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-04-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-04-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-04-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-04-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2020-04-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-04-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2020-04-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2020-04-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2020-04-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-05-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2020-05-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-05-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2020-05-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2020-05-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-05-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-05-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2020-05-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-05-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-05-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-05-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2020-05-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2020-05-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2020-05-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-05-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2020-05-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-05-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-05-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-05-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-05-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2020-05-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-05-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-05-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-05-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-05-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2020-05-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2020-05-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2020-05-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-05-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-05-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-05-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-05-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2020-05-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-05-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-05-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-05-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-05-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-05-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-05-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-05-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-05-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2020-05-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2020-05-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-05-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-05-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-05-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-05-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-05-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2020-05-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2020-05-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-05-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-05-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2020-05-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2020-05-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2020-05-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2020-05-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2020-05-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2020-05-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2020-05-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-05-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-05-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-05-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-05-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-05-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-05-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-05-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-05-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-05-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-05-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-05-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2020-05-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-05-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2020-05-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2020-05-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2020-05-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-06-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2020-06-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-06-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2020-06-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2020-06-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-06-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-06-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2020-06-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-06-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-06-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-06-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2020-06-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2020-06-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2020-06-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-06-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2020-06-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-06-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-06-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-06-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-06-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2020-06-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-06-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-06-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-06-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-06-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2020-06-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2020-06-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2020-06-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-06-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-06-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-06-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-06-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2020-06-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-06-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-06-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-06-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-06-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-06-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-06-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-06-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-06-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2020-06-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2020-06-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-06-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-06-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-06-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-06-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-06-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2020-06-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2020-06-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-06-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-06-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2020-06-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2020-06-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2020-06-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2020-06-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2020-06-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2020-06-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2020-06-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-06-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-06-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-06-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-06-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-06-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2020-06-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2020-06-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-06-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2020-06-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2020-06-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-06-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2020-06-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-06-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2020-06-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2020-06-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2020-06-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-07-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2020-07-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-07-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2020-07-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2020-07-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-07-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2020-07-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2020-07-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-07-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-07-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-07-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2020-07-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2020-07-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2020-07-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2020-07-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2020-07-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-07-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-07-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-07-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-07-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2020-07-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2020-07-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2020-07-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2020-07-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2020-07-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2020-07-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2020-07-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2020-07-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-07-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-07-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-07-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-07-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2020-07-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2020-07-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-07-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2020-07-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2020-07-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-07-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-07-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-07-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-07-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2020-07-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2020-07-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2020-07-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2020-07-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2020-07-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2020-07-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2020-07-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2020-07-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2020-07-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2020-07-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2020-07-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2020-07-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
